CustomerID,Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
440,39,Female,7,25.39,One year,Credit card,174.44,No
441,72,Male,69,94.08,Month-to-month,Mailed check,6493.62,No
442,39,Female,37,103.67,Month-to-month,Bank transfer,3822.54,No
443,63,Male,8,47.24,Two year,Electronic check,368.65,Yes
444,47,Female,1,58.13,Month-to-month,Electronic check,80.17,No
445,55,Male,40,20.57,Month-to-month,Electronic check,841.81,No
446,55,Female,17,24.65,Two year,Bank transfer,392.09,No
447,62,Male,30,93.31,Month-to-month,Bank transfer,2753.3,Yes
448,68,Male,21,75.37,One year,Electronic check,1535.27,No
449,71,Female,54,33.35,Month-to-month,Mailed check,1830.19,Yes
450,25,Male,12,96.15,Month-to-month,Electronic check,1168.29,Yes
451,44,Female,66,84.12,One year,Electronic check,5559.0,No
452,44,Female,68,116.52,Month-to-month,Electronic check,7965.46,No
453,51,Female,3,45.02,Month-to-month,Bank transfer,210.82,Yes
454,38,Male,29,11.56,Month-to-month,Electronic check,231.4,No
455,47,Female,13,140.78,Month-to-month,Electronic check,1808.6,Yes
456,50,Female,18,11.35,Month-to-month,Bank transfer,187.25,Yes
457,45,Male,22,58.58,Month-to-month,Electronic check,1296.87,No
458,64,Male,63,136.91,Month-to-month,Credit card,8670.41,Yes
459,50,Male,64,55.65,Month-to-month,Electronic check,3568.86,No
460,22,Male,31,54.13,Two year,Electronic check,1600.25,No
461,77,Female,56,120.12,Month-to-month,Electronic check,6745.14,No
462,78,Female,24,31.0,Month-to-month,Bank transfer,671.78,No
463,65,Male,5,126.47,One year,Bank transfer,651.48,Yes
464,36,Male,8,118.98,One year,Electronic check,903.5,Yes
465,21,Male,44,136.71,Two year,Credit card,5888.04,No
466,52,Male,14,70.78,Month-to-month,Electronic check,1003.71,Yes
467,66,Male,23,93.59,Month-to-month,Credit card,2137.04,No
468,34,Male,13,130.26,Month-to-month,Mailed check,1694.22,Yes
469,61,Male,3,27.48,Month-to-month,Bank transfer,84.75,No
470,45,Female,10,36.83,Month-to-month,Electronic check,288.38,Yes
471,47,Female,26,17.28,Month-to-month,Mailed check,433.04,Yes
472,46,Female,59,140.2,One year,Credit card,8192.72,No
473,63,Female,28,69.1,Month-to-month,Bank transfer,1972.25,No
474,70,Male,46,105.73,Month-to-month,Credit card,4819.85,No
475,23,Female,42,46.98,Two year,Bank transfer,1912.0,No
476,52,Male,11,42.92,One year,Electronic check,477.42,No
477,77,Female,20,123.22,One year,Bank transfer,2474.9,No
478,58,Male,24,69.43,One year,Electronic check,1691.15,No
479,54,Male,22,11.78,Two year,Electronic check,247.25,No
480,41,Male,9,66.57,Two year,Credit card,526.79,Yes
481,46,Male,53,120.12,Two year,Mailed check,6390.38,No
482,66,Male,50,53.85,Month-to-month,Bank transfer,2685.13,Yes
483,63,Male,22,39.28,Two year,Electronic check,843.56,No
484,70,Female,31,115.88,Two year,Bank transfer,3528.74,No
485,48,Male,20,123.75,Month-to-month,Mailed check,2507.35,Yes
486,52,Female,49,60.03,One year,Mailed check,2988.58,No
487,77,Female,61,85.36,Two year,Electronic check,5150.22,No
488,50,Male,52,89.27,Two year,Mailed check,4669.24,No
489,69,Female,9,108.43,Month-to-month,Electronic check,898.2,Yes
490,80,Female,37,120.42,One year,Credit card,4443.03,No
491,78,Other,37,84.4,One year,Credit card,3113.14,No
492,38,Male,61,133.51,One year,Electronic check,8214.54,No
493,49,Male,10,53.76,One year,Mailed check,558.33,No
494,40,Female,57,132.94,Month-to-month,Electronic check,7582.65,No
495,50,Male,65,61.29,Two year,Electronic check,3957.34,No
496,20,Male,64,16.2,Month-to-month,Bank transfer,1056.89,Yes
497,35,Male,21,109.93,Month-to-month,Electronic check,2327.3,No
498,42,Female,56,124.82,Month-to-month,Electronic check,7016.07,No
499,59,Male,57,47.69,Month-to-month,Electronic check,2750.22,No
500,48,Female,32,134.79,Month-to-month,Bank transfer,4276.18,No
501,71,Male,34,53.39,Month-to-month,Credit card,1772.25,No
502,75,Female,7,72.95,Month-to-month,Electronic check,519.02,No
503,20,Male,3,119.16,Month-to-month,Electronic check,303.69,Yes
504,57,Male,51,121.33,Month-to-month,Credit card,6177.87,No
505,63,Male,20,62.73,Two year,Electronic check,1271.71,No
506,41,Male,18,25.56,Two year,Bank transfer,375.29,No
507,67,Male,68,125.54,One year,Mailed check,8484.87,No
508,49,Male,33,114.66,Two year,Electronic check,3779.18,No
509,64,Female,66,139.86,Month-to-month,Mailed check,9213.85,Yes
510,39,Female,16,10.53,One year,Bank transfer,149.86,No
511,40,Female,54,85.23,One year,Electronic check,4507.0,No
512,19,Other,72,144.68,Month-to-month,Mailed check,10359.33,Yes
513,80,Female,37,82.26,Month-to-month,Electronic check,3151.3,No
514,44,Male,53,146.52,One year,Bank transfer,7755.58,No
515,59,Female,7,69.15,Month-to-month,Electronic check,475.09,Yes
516,19,Female,17,54.75,Two year,Electronic check,978.4,No
517,43,Female,43,109.17,Month-to-month,Credit card,4685.81,Yes
518,34,Female,8,52.52,Month-to-month,Bank transfer,493.96,No
519,57,Female,19,48.38,Two year,Electronic check,909.17,No
520,50,Female,28,116.56,Month-to-month,Bank transfer,3214.28,No
521,26,Female,13,122.94,Month-to-month,Electronic check,1677.53,Yes
522,60,Female,37,11.87,Month-to-month,Bank transfer,461.4,Yes
523,71,Male,67,25.49,One year,Electronic check,1756.23,No
524,65,Female,48,80.99,One year,Electronic check,3838.85,No
525,56,Female,42,25.59,Month-to-month,Bank transfer,1054.56,No
526,46,Male,14,25.28,Two year,Electronic check,302.43,No
527,59,Female,11,144.2,Month-to-month,Electronic check,1590.07,Yes
528,72,Female,26,42.93,Month-to-month,Credit card,1193.82,No
529,43,Male,59,51.31,One year,Electronic check,3066.82,No
530,52,Male,32,69.73,One year,Credit card,2374.78,No
531,67,Male,36,111.98,Two year,Bank transfer,4050.55,No
532,42,Female,27,20.18,Month-to-month,Credit card,593.41,No
533,41,Male,12,83.75,Month-to-month,Electronic check,921.1,No
534,30,Female,36,144.15,Month-to-month,Credit card,5159.72,Yes
535,77,Female,55,89.57,One year,Mailed check,4969.49,No
536,75,Male,3,108.83,Month-to-month,Credit card,365.12,Yes
537,24,Male,19,45.09,Month-to-month,Electronic check,845.73,No
538,74,Female,18,125.03,One year,Bank transfer,2231.75,No
539,53,Female,51,145.33,One year,Electronic check,7403.03,No
540,62,Male,36,71.73,Month-to-month,Electronic check,2649.1,Yes
541,37,Female,58,88.18,Month-to-month,Electronic check,5110.73,No
542,18,Female,68,149.3,Month-to-month,Mailed check,10223.91,Yes
543,25,Female,1,35.23,One year,Bank transfer,34.23,Yes
544,63,Male,46,84.12,One year,Bank transfer,3879.76,No
545,33,Male,68,105.38,Month-to-month,Mailed check,7149.58,Yes
546,31,Female,65,37.27,Month-to-month,Mailed check,2426.11,No
547,29,Male,19,135.89,One year,Electronic check,2601.99,No
548,68,Male,43,23.85,Month-to-month,Mailed check,1062.02,No
549,40,Male,23,139.35,Month-to-month,Electronic check,3214.1,No
550,32,Female,33,88.94,Month-to-month,Electronic check,2980.3,Yes
551,45,Male,17,80.47,One year,Mailed check,1343.96,No
552,51,Male,59,24.49,One year,Credit card,1468.01,No
553,19,Female,33,114.35,Month-to-month,Electronic check,3767.56,No
554,49,Male,38,68.12,One year,Bank transfer,2570.03,No
555,40,Male,39,130.79,Month-to-month,Electronic check,5201.46,Yes
556,80,Female,71,22.51,Month-to-month,Mailed check,1547.86,No
557,39,Male,21,138.28,One year,Mailed check,2897.3,No
558,68,Female,25,88.63,Month-to-month,Electronic check,2257.2,No
559,42,Male,8,106.1,One year,Credit card,812.53,Yes
560,75,Male,30,115.89,One year,Credit card,3587.92,No
561,80,Female,72,120.12,Month-to-month,Electronic check,8691.33,No
562,79,Other,20,146.48,One year,Electronic check,2976.37,No
563,78,Male,35,120.21,Month-to-month,Electronic check,4286.01,No
564,39,Female,67,114.19,One year,Mailed check,7720.28,Yes
565,75,Male,25,129.46,Month-to-month,Credit card,3235.57,No
566,75,Male,45,28.18,Month-to-month,Electronic check,1261.57,No
567,39,Male,47,135.34,Month-to-month,Electronic check,6417.95,No
568,66,Female,68,56.19,One year,Electronic check,3809.77,No
569,69,Male,4,116.64,Month-to-month,Electronic check,452.39,Yes
570,59,Male,62,111.36,Two year,Electronic check,6881.63,No
571,23,Female,15,54.45,Month-to-month,Electronic check,846.59,No
572,32,Male,6,91.38,Month-to-month,Electronic check,518.44,Yes
573,71,Male,7,143.2,Two year,Bank transfer,1028.37,Yes
574,60,Male,3,135.2,Month-to-month,Mailed check,387.41,Yes
575,77,Other,35,91.55,Month-to-month,Credit card,3254.51,No
576,54,Male,19,22.7,Month-to-month,Electronic check,459.93,No
577,50,Other,69,122.38,One year,Bank transfer,8405.41,No
578,25,Male,52,81.33,Two year,Bank transfer,4262.49,No
579,70,Male,14,134.36,Two year,Mailed check,1913.88,No
580,77,Female,5,13.94,Month-to-month,Mailed check,11.48,No
581,61,Female,62,104.27,Two year,Bank transfer,6491.89,Yes
582,61,Male,43,126.1,Month-to-month,Electronic check,5394.65,No
583,22,Female,7,25.4,Month-to-month,Bank transfer,92.9,No
584,56,Male,45,29.4,Month-to-month,Bank transfer,1333.48,No
585,21,Female,37,54.85,One year,Electronic check,2020.49,No
586,23,Female,32,60.31,Month-to-month,Electronic check,1862.09,Yes
587,62,Male,42,103.94,Month-to-month,Electronic check,4472.8,Yes
588,49,Female,5,64.76,Month-to-month,Credit card,300.62,Yes
589,69,Male,10,138.42,Month-to-month,Electronic check,1387.92,Yes
590,47,Male,44,94.69,Month-to-month,Credit card,4205.2,No
591,64,Male,10,58.03,Month-to-month,Mailed check,554.22,No
592,52,Female,18,87.13,Month-to-month,Mailed check,1589.67,Yes
593,72,Male,63,68.49,Month-to-month,Mailed check,4304.29,Yes
594,57,Female,43,127.81,Month-to-month,Electronic check,5523.17,No
595,69,Female,54,43.52,Month-to-month,Bank transfer,2318.09,No
596,33,Female,60,74.65,Month-to-month,Credit card,4533.57,No
597,30,Female,11,102.46,Two year,Electronic check,1017.19,Yes
598,67,Male,38,84.59,Month-to-month,Bank transfer,3209.73,No
599,77,Female,54,78.06,One year,Electronic check,4244.94,No
600,59,Male,57,114.61,Month-to-month,Mailed check,6499.06,Yes
601,47,Female,8,43.89,One year,Mailed check,319.69,Yes
602,36,Male,24,61.38,Two year,Mailed check,1493.8,No
603,34,Male,33,119.08,Month-to-month,Credit card,3925.1,No
604,73,Male,47,95.79,Month-to-month,Electronic check,4537.93,No
605,80,Male,43,127.9,Month-to-month,Credit card,5574.54,Yes
606,36,Male,41,53.92,Month-to-month,Mailed check,2218.48,No
607,45,Female,72,43.83,Month-to-month,Mailed check,3113.55,Yes
608,75,Female,6,121.43,Month-to-month,Mailed check,717.32,Yes
609,72,Female,14,109.81,One year,Mailed check,1547.96,Yes
610,43,Male,22,47.11,Month-to-month,Mailed check,1050.86,No
611,54,Male,65,101.82,Month-to-month,Credit card,6594.36,Yes
612,43,Other,18,119.76,Month-to-month,Credit card,2132.81,Yes
613,70,Male,22,103.76,Month-to-month,Mailed check,2290.11,No
614,79,Female,24,20.93,Month-to-month,Bank transfer,562.12,Yes
615,40,Male,48,47.82,Month-to-month,Electronic check,2280.32,No
616,80,Other,40,100.95,Month-to-month,Credit card,4038.63,Yes
617,26,Male,47,42.61,Month-to-month,Mailed check,1956.17,No
618,29,Male,6,50.34,Two year,Mailed check,255.32,Yes
619,70,Female,17,63.55,Month-to-month,Mailed check,1069.25,Yes
620,18,Male,34,66.69,Two year,Mailed check,2327.3,No
621,75,Female,53,113.08,One year,Credit card,5998.07,No
622,75,Male,68,95.13,One year,Electronic check,6454.56,No
623,18,Female,24,39.84,Month-to-month,Credit card,908.12,No
624,64,Male,11,24.36,Month-to-month,Mailed check,268.18,Yes
625,51,Female,43,144.79,Month-to-month,Mailed check,6262.54,Yes
626,49,Female,22,37.81,Two year,Mailed check,817.66,No
627,79,Other,49,83.23,Month-to-month,Electronic check,4120.24,Yes
628,71,Female,56,117.48,Two year,Bank transfer,6551.5,No
629,65,Female,29,39.28,Month-to-month,Credit card,1209.44,No
630,42,Female,11,26.75,Month-to-month,Mailed check,298.01,Yes
631,57,Male,66,15.95,Two year,Bank transfer,1108.25,No
632,62,Female,64,56.96,Month-to-month,Mailed check,3696.83,Yes
633,70,Male,12,122.11,One year,Electronic check,1500.74,No
634,18,Male,60,127.26,One year,Mailed check,7608.8,No
635,33,Female,62,69.5,One year,Electronic check,4264.72,No
636,78,Female,5,135.09,Month-to-month,Electronic check,606.05,Yes
637,56,Male,37,104.04,Month-to-month,Bank transfer,3878.12,No
638,80,Female,3,122.71,Month-to-month,Credit card,352.29,Yes
639,22,Female,65,61.8,One year,Electronic check,3982.63,No
640,39,Female,8,43.78,Month-to-month,Bank transfer,354.73,Yes
641,46,Female,8,95.74,One year,Mailed check,793.47,No
642,72,Male,36,39.25,One year,Bank transfer,1448.25,No
643,20,Other,11,123.95,One year,Bank transfer,1321.24,Yes
644,29,Male,10,137.39,Month-to-month,Mailed check,1363.64,Yes
645,43,Female,17,140.34,Month-to-month,Credit card,2403.82,Yes
646,33,Female,36,85.16,One year,Electronic check,3006.1,No
647,68,Female,41,29.15,Month-to-month,Bank transfer,1178.49,No
648,54,Female,30,140.17,Month-to-month,Credit card,4188.93,Yes
649,39,Male,45,104.34,Month-to-month,Credit card,4754.79,Yes
650,74,Female,3,45.64,Month-to-month,Electronic check,65.28,Yes
651,46,Female,18,108.01,Month-to-month,Bank transfer,1932.78,Yes
652,31,Male,36,88.31,Month-to-month,Credit card,3075.52,No
653,45,Male,19,145.84,Month-to-month,Mailed check,2786.41,No
654,22,Female,36,126.53,One year,Mailed check,4582.74,Yes
655,64,Female,4,32.64,Month-to-month,Electronic check,94.36,Yes
656,66,Female,69,125.14,Month-to-month,Bank transfer,8565.6,Yes
657,47,Female,45,126.13,Month-to-month,Credit card,5656.61,No
658,63,Male,46,19.41,Month-to-month,Mailed check,952.57,No
659,79,Male,71,115.73,Month-to-month,Mailed check,8246.03,Yes
660,69,Female,8,48.38,Month-to-month,Electronic check,380.07,Yes
661,22,Female,67,12.52,Month-to-month,Bank transfer,818.5,No
662,29,Male,59,95.97,Month-to-month,Electronic check,5744.2,No
663,33,Female,52,62.4,Month-to-month,Electronic check,3290.93,No
664,43,Female,36,132.73,Two year,Bank transfer,4839.14,No
665,43,Female,58,122.12,Month-to-month,Bank transfer,7052.56,No
666,65,Female,20,86.62,Month-to-month,Mailed check,1781.86,No
667,38,Female,39,103.87,One year,Mailed check,3997.94,No
668,56,Male,2,14.58,Two year,Electronic check,-13.55,No
669,53,Female,47,56.94,Month-to-month,Mailed check,2659.16,Yes
670,50,Male,65,52.94,One year,Credit card,3374.54,No
671,79,Female,46,95.15,Month-to-month,Bank transfer,4389.01,No
672,47,Male,71,106.51,Month-to-month,Electronic check,7578.62,No
673,54,Female,14,12.95,Month-to-month,Credit card,184.84,No
674,40,Female,67,102.41,Month-to-month,Electronic check,6738.63,Yes
675,75,Male,60,132.99,Month-to-month,Electronic check,7890.15,No
676,27,Other,56,26.15,Month-to-month,Bank transfer,1508.46,No
677,71,Male,49,32.36,Month-to-month,Mailed check,1612.06,No
678,22,Male,58,58.01,Two year,Mailed check,3403.68,No
679,53,Female,16,133.77,Two year,Electronic check,2137.23,No
680,51,Female,66,17.09,Month-to-month,Mailed check,1093.53,No
681,69,Male,21,77.82,One year,Mailed check,1623.25,No
682,48,Female,48,127.77,Month-to-month,Electronic check,6110.2,Yes
683,27,Female,10,56.54,Month-to-month,Electronic check,494.09,Yes
684,75,Male,16,139.05,One year,Mailed check,2159.24,No
685,36,Female,29,87.33,One year,Bank transfer,2499.84,No
686,75,Female,64,64.27,Month-to-month,Electronic check,4056.26,Yes
687,49,Male,60,127.91,Month-to-month,Electronic check,7615.37,No
688,18,Female,17,127.7,Two year,Mailed check,2156.38,No
689,73,Female,38,21.16,Month-to-month,Electronic check,800.98,No
690,22,Female,9,122.51,Month-to-month,Credit card,1102.49,Yes
691,62,Female,64,62.8,Month-to-month,Credit card,4017.27,Yes
692,21,Female,50,69.49,Month-to-month,Bank transfer,3456.85,No
693,33,Male,53,116.44,One year,Electronic check,6126.26,Yes
694,41,Female,58,126.7,One year,Bank transfer,7291.72,Yes
695,33,Male,46,36.18,Month-to-month,Bank transfer,1680.9,No
696,72,Male,11,50.48,One year,Credit card,573.18,Yes
697,19,Other,6,36.92,Month-to-month,Mailed check,77.79,Yes
698,66,Female,22,76.7,Month-to-month,Credit card,1599.0,No
699,45,Male,26,136.48,Month-to-month,Credit card,3551.07,Yes
700,49,Female,40,114.85,One year,Mailed check,4586.88,No
701,44,Female,44,63.83,One year,Electronic check,2821.51,No
702,37,Male,10,28.56,One year,Bank transfer,259.61,No
703,41,Female,70,96.39,Month-to-month,Electronic check,6797.31,No
704,29,Female,49,143.84,Month-to-month,Electronic check,7126.2,No
705,67,Female,53,122.44,Two year,Mailed check,6487.91,No
706,52,Female,69,20.53,Month-to-month,Bank transfer,1372.81,Yes
707,77,Male,66,45.5,Month-to-month,Bank transfer,3018.26,No
708,50,Female,26,75.05,One year,Bank transfer,1944.17,No
709,50,Male,15,87.59,Month-to-month,Electronic check,1323.45,No
710,78,Male,53,77.72,One year,Mailed check,4196.33,No
711,68,Other,26,137.22,Month-to-month,Bank transfer,3521.56,No
712,60,Female,41,21.47,Month-to-month,Credit card,964.4,No
713,54,Female,24,57.11,One year,Electronic check,1372.95,No
714,29,Male,39,141.07,Month-to-month,Bank transfer,5431.53,No
715,20,Male,64,117.05,One year,Mailed check,7520.92,Yes
716,18,Male,51,114.6,Month-to-month,Mailed check,5803.81,Yes
717,50,Female,27,17.9,Month-to-month,Bank transfer,381.21,No
718,57,Female,38,12.47,Month-to-month,Electronic check,487.94,Yes
719,27,Female,13,124.79,Month-to-month,Electronic check,1592.31,No
720,60,Female,72,77.24,Month-to-month,Electronic check,5555.92,Yes
721,61,Female,69,114.16,One year,Electronic check,7853.85,No
722,46,Female,58,127.05,One year,Credit card,7321.49,No
723,30,Female,33,85.09,Month-to-month,Electronic check,2822.06,No
724,29,Female,30,114.05,One year,Bank transfer,3471.51,No
725,48,Female,60,53.73,One year,Mailed check,3226.41,No
726,63,Male,60,34.42,Month-to-month,Credit card,2016.8,No
727,19,Female,25,83.17,Two year,Electronic check,2064.04,No
728,78,Male,23,52.32,Month-to-month,Electronic check,1189.12,No
729,68,Other,19,76.04,Month-to-month,Electronic check,1481.34,No
730,67,Female,6,47.6,Two year,Electronic check,305.51,Yes
731,52,Female,31,52.07,Month-to-month,Mailed check,1665.38,Yes
732,40,Male,22,136.81,Month-to-month,Electronic check,2976.97,No
733,34,Male,61,36.53,Month-to-month,Electronic check,2210.89,Yes
734,43,Male,60,75.3,Two year,Electronic check,4472.63,No
735,25,Female,69,114.84,Month-to-month,Mailed check,7806.02,No
736,46,Male,19,118.09,One year,Mailed check,2207.45,No
737,43,Female,21,92.74,One year,Electronic check,1861.16,No
738,27,Female,65,10.11,Two year,Electronic check,700.74,No
739,43,Male,11,77.29,Month-to-month,Bank transfer,844.47,No
740,79,Female,46,76.62,Two year,Credit card,3590.2,No
741,51,Male,52,135.53,One year,Electronic check,7005.59,No
742,68,Male,20,140.09,Two year,Credit card,2777.05,No
743,58,Female,12,119.72,Month-to-month,Credit card,1459.38,Yes
744,24,Female,60,110.89,Month-to-month,Electronic check,6655.08,Yes
745,21,Male,47,88.93,Two year,Bank transfer,4225.34,No
746,75,Female,48,10.6,One year,Bank transfer,541.89,No
747,70,Female,43,114.25,Month-to-month,Mailed check,4917.82,Yes
748,67,Male,31,21.05,One year,Mailed check,686.92,No
749,62,Male,43,137.03,Month-to-month,Mailed check,5887.09,Yes
750,28,Female,29,94.55,Month-to-month,Electronic check,2776.56,No
751,46,Female,63,81.76,Month-to-month,Bank transfer,5162.74,No
752,73,Female,69,115.54,Two year,Electronic check,7910.76,No
